Index,affected_asn,affected_prefix,domain,edit_distance,end_time,event_id,event_type,prefix_list,start_time,status,suspicious_links,suspicious_links_nation,vp_count
1515,8860,194.145.63.0/24,dir.bg,308.14348873303976,1760101114000,ARES-HIJACK-1759317789-8860-194.145.63.0/24-AGGREGATED,Finish Path Hijack,194.145.63.0/24,1759317789000,Finish,31287;50673,BG;NL,2
1516,215148,62.212.233.0/24,,159.55221922249186,1759337342000,ARES-HIJACK-1759314443-215148-62.212.233.0/24-AGGREGATED,Finish Path Hijack,62.212.233.0/24,1759314443000,Finish,29049;6762,AZ;IT,2
1517,12997,37.218.128.0/18,,176.61744773586176,1760085095000,ARES-HIJACK-1759308569-12997-37.218.128.0/18-AGGREGATED,Finish Path Hijack,37.218.128.0/18;37.218.128.0/19;37.218.160.0/19;185.66.254.0/23;195.114.240.0/20;195.114.240.0/21;195.114.248.0/21;89.237.224.0/19,1759308569000,Finish,35168;4635,KZ;HK,2
1518,27983,190.103.253.0/24,,205.34702156824446,1759381475000,ARES-HIJACK-1759308567-27983-190.103.253.0/24-AGGREGATED,Finish Path Hijack,190.103.253.0/24;190.182.208.0/24;190.185.201.0/24;190.185.244.0/24,1759308567000,Finish,11664;174,AR;US,17
1519,27882,200.106.244.0/23,,261.39103638125596,1759303638000,ARES-HIJACK-1759303265-27882-200.106.244.0/23-AGGREGATED,Finish Path Hijack,200.106.244.0/23,1759303265000,Finish,18678;1299,CO;SE,6
1520,24532,202.129.185.0/24,talentaschool.sch.id,6127.446588557281,1759299815000,ARES-HIJACK-1759298064-24532-202.129.185.0/24-AGGREGATED,Finish Path Hijack,202.129.185.0/24;119.235.16.0/24;119.235.19.0/24,1759298064000,Finish,24532;136106,ID;ID,48
1521,17378,209.127.207.0/24,fathersforgood.org,279.5362834173678,1759299850000,ARES-HIJACK-1759298014-17378-209.127.207.0/24-AGGREGATED,Finish Path Hijack,209.127.207.0/24,1759298014000,Finish,17378;34549,US;DE,4
1522,9119,2a0f:2180::/29,,161.8047255463737,1759435494000,ARES-HIJACK-1759295824-9119-2a0f:2180::/29-AGGREGATED,Finish Path Hijack,2a0f:2180::/29,1759295824000,Finish,9119;56655,SI;NO,1
1523,38278,111.221.48.0/21,,172.0187114152563,1759355517000,ARES-HIJACK-1759291157-38278-111.221.48.0/21-AGGREGATED,Finish Path Hijack,111.221.48.0/21,1759291157000,Finish,38278;24115,MY;SG,1
1524,264738,138.118.214.0/24,spse.ar,1660.0948732867132,1759319069000,ARES-HIJACK-1759286656-264738-138.118.214.0/24-AGGREGATED,Finish Path Hijack,138.118.214.0/24;138.118.213.0/24;138.118.215.0/24;167.249.54.0/24;167.249.55.0/24;170.233.116.0/24;170.233.117.0/24;170.233.119.0/24;170.233.30.0/24,1759286656000,Finish,11664;174,AR;US,26
1525,46071,150.129.119.0/24,,256.35555417881045,1759322568000,ARES-HIJACK-1759283719-46071-150.129.119.0/24-AGGREGATED,Finish Path Hijack,150.129.119.0/24;150.129.116.0/24;150.129.118.0/24,1759283719000,Finish,57187;6939,AE;US,4
1526,52405,181.118.196.0/22,,161.9930189400972,1759282796000,ARES-HIJACK-1759280526-52405-181.118.196.0/22-AGGREGATED,Finish Path Hijack,181.118.196.0/22,1759280526000,Finish,11664;174,AR;US,2
1527,28114,186.183.89.0/24,,231.39839146579698,1759282789000,ARES-HIJACK-1759280501-28114-186.183.89.0/24-AGGREGATED,Finish Path Hijack,186.183.89.0/24,1759280501000,Finish,11664;174,AR;US,3
1528,11664,186.182.61.0/24,,170.33812075112465,1759327785000,ARES-HIJACK-1759280356-11664-186.182.61.0/24-AGGREGATED,Finish Path Hijack,186.182.61.0/24;186.182.62.0/24,1759280356000,Finish,11664;174,AR;US,30
1529,269909,149.78.92.0/24,,1174.832631034737,1759282756000,ARES-HIJACK-1759280356-269909-149.78.92.0/24-AGGREGATED,Finish Path Hijack,149.78.92.0/24;206.0.81.0/24;206.0.83.0/24,1759280356000,Finish,11664;174,AR;US,23
1530,264758,168.196.26.0/24,,163.87792444756477,1759282823000,ARES-HIJACK-1759280266-264758-168.196.26.0/24-AGGREGATED,Finish Path Hijack,168.196.26.0/24;45.178.69.0/24;45.178.70.0/24;45.178.71.0/24,1759280266000,Finish,11664;174,AR;US,2
1531,52255,186.0.160.0/20,,429.73821156117305,1759282810000,ARES-HIJACK-1759280266-52255-186.0.160.0/20-AGGREGATED,Finish Path Hijack,186.0.160.0/20;201.159.56.0/21;186.0.171.0/24;186.0.174.0/24;201.159.60.0/24;201.159.61.0/24;201.159.62.0/24;201.159.63.0/24,1759280266000,Finish,11664;174,AR;US,7
1532,24785,213.207.16.0/24,nl-ix.net,211.69457875108026,1759271817000,ARES-HIJACK-1759270942-24785-213.207.16.0/24-AGGREGATED,Finish Path Hijack,213.207.16.0/24;213.207.17.0/24,1759270942000,Finish,24785;48185,NL;FR,1
1533,24785,217.170.11.0/24,,251.31377938020168,1759274779000,ARES-HIJACK-1759270496-24785-217.170.11.0/24-AGGREGATED,Finish Path Hijack,217.170.11.0/24,1759270496000,Finish,24785;48185,NL;FR,1
1534,36913,168.253.245.0/24,,194.54811990265506,1759270684000,ARES-HIJACK-1759268567-36913-168.253.245.0/24-AGGREGATED,Finish Path Hijack,168.253.245.0/24,1759268567000,Finish,16637;20459,ZA;NA,41
1535,37294,41.78.250.0/24,,216.03672320384683,1759270684000,ARES-HIJACK-1759268567-37294-41.78.250.0/24-AGGREGATED,Finish Path Hijack,41.78.250.0/24;102.70.19.0/24,1759268567000,Finish,16637;20459,ZA;NA,41
1536,265998,2804:4104::/32,,258.73168751044597,1759268178000,ARES-HIJACK-1759263821-265998-2804:4104::/32-AGGREGATED,Finish Path Hijack,2804:4104::/32,1759263821000,Finish,265998;37721,BR;BF,2
1537,53222,177.155.202.0/23,,378.6629127975931,1759264024000,ARES-HIJACK-1759263506-53222-177.155.202.0/23-AGGREGATED,Finish Path Hijack,177.155.202.0/23,1759263506000,Finish,53222;6939,BR;US,5
1538,29286,45.221.252.0/24,,326.83354664702654,1759308536000,ARES-HIJACK-1759262791-29286-45.221.252.0/24-AGGREGATED,Finish Path Hijack,45.221.252.0/24,1759262791000,Finish,29286;24691,IT;TG,4
1539,265998,2804:4104::/32,,188.41722269409766,1759263419000,ARES-HIJACK-1759262700-265998-2804:4104::/32-AGGREGATED,Finish Path Hijack,2804:4104::/32,1759262700000,Finish,265998;37721,BR;BF,2
1540,29286,45.221.252.0/24,,326.83354664702654,1759261873000,ARES-HIJACK-1759258721-29286-45.221.252.0/24-AGGREGATED,Finish Path Hijack,45.221.252.0/24,1759258721000,Finish,29286;24691,IT;TG,4
1541,132196,120.50.48.0/24,,459.74983318510806,1759262389000,ARES-HIJACK-1759252423-132196-120.50.48.0/24-AGGREGATED,Finish Path Hijack,120.50.48.0/24;120.50.49.0/24,1759252423000,Finish,132196;6939,MY;US,5
1542,198610,193.42.124.0/22,,352.7690780652114,1759332866000,ARES-HIJACK-1759248626-198610-193.42.124.0/22-AGGREGATED,Finish Path Hijack,193.42.124.0/22,1759248626000,Finish,198610;56655,RU;NO,1
1543,25577,2001:9d8::/32,canalstock.es;stockinthechannel.co.uk;c4l.co.uk;sitchosted.com;stockinthechannel.com,786.7113668264318,1759259150000,ARES-HIJACK-1759247017-25577-2001:9d8::/32-AGGREGATED,Finish Path Hijack,2001:9d8::/32,1759247017000,Finish,25577;34549,GB;DE,3
1544,27983,143.202.201.0/24,,983.5415879867255,1759381475000,ARES-HIJACK-1759246401-27983-143.202.201.0/24-AGGREGATED,Finish Path Hijack,143.202.201.0/24;143.202.202.0/24;143.202.203.0/24;179.62.149.0/24;190.182.183.0/24;179.62.167.0/24;190.182.142.0/23;190.182.142.0/24;190.182.198.0/23;190.182.198.0/24;190.182.199.0/24;190.182.226.0/24,1759246401000,Finish,11664;174,AR;US,18
1545,52307,131.100.64.0/24,,898.9318902827513,1759381446000,ARES-HIJACK-1759246378-52307-131.100.64.0/24-AGGREGATED,Finish Path Hijack,131.100.64.0/24;131.100.65.0/24;131.100.66.0/24;131.100.67.0/24,1759246378000,Finish,11664;174,AR;US,17
1546,29286,45.221.252.0/24,,319.73921334935017,1759249608000,ARES-HIJACK-1759245683-29286-45.221.252.0/24-AGGREGATED,Finish Path Hijack,45.221.252.0/24,1759245683000,Finish,29286;24691,IT;TG,4
1547,7155,185.77.118.0/24,,222.4353679034365,1759251124000,ARES-HIJACK-1759245516-7155-185.77.118.0/24-AGGREGATED,Finish Path Hijack,185.77.118.0/24,1759245516000,Finish,7155;1836,US;CH,1
1548,7155,185.15.32.0/24,,191.5768757416352,1759251124000,ARES-HIJACK-1759245234-7155-185.15.32.0/24-AGGREGATED,Finish Path Hijack,185.15.32.0/24;185.15.33.0/24;185.15.34.0/24;37.203.192.0/22,1759245234000,Finish,7155;1836,US;CH,1
1549,150750,154.208.51.0/24,,292.32030084110704,1759621290000,ARES-HIJACK-1759242462-150750-154.208.51.0/24-AGGREGATED,Finish Path Hijack,154.208.51.0/24,1759242462000,Finish,17557;3491,PK;US,2
1550,150750,154.208.55.0/24,,177.5015057452881,1759305784000,ARES-HIJACK-1759241955-150750-154.208.55.0/24-AGGREGATED,Finish Path Hijack,154.208.55.0/24,1759241955000,Finish,17557;3491,PK;US,2
1551,139628,103.142.209.0/24,,254.0539896822088,1759241659000,ARES-HIJACK-1759241349-139628-103.142.209.0/24-AGGREGATED,Finish Path Hijack,103.142.209.0/24;202.58.19.0/24,1759241349000,Finish,139628;48185,KH;FR,1
1552,132196,103.238.124.0/24,,500.64562991439726,1759241745000,ARES-HIJACK-1759240670-132196-103.238.124.0/24-AGGREGATED,Finish Path Hijack,103.238.124.0/24;103.238.125.0/24;103.238.126.0/24;120.50.48.0/24;120.50.49.0/24,1759240670000,Finish,132196;6939,MY;US,6
1553,150750,154.208.37.0/24,,284.3337174775542,1759621290000,ARES-HIJACK-1759238911-150750-154.208.37.0/24-AGGREGATED,Finish Path Hijack,154.208.37.0/24,1759238911000,Finish,17557;3491,PK;US,2
1554,138423,121.91.63.0/24,hrsgoctofy.com;hrsgintranet.com;hrsgssp.com,900.8108011626836,1759250748000,ARES-HIJACK-1759236378-138423-121.91.63.0/24-AGGREGATED,Finish Path Hijack,121.91.63.0/24,1759236378000,Finish,38193;59257,PK;PK,15
1555,269359,168.194.248.0/24,,3082.544316459685,1759248782000,ARES-HIJACK-1759235910-269359-168.194.248.0/24-AGGREGATED,Finish Path Hijack,168.194.248.0/24,1759235910000,Finish,269359;270664,BR;BR,44
1556,49581,45.13.227.0/24,carvibe.dk,775.6883938649887,1759384504000,ARES-HIJACK-1759235810-49581-45.13.227.0/24-AGGREGATED,Finish Path Hijack,45.13.227.0/24,1759235810000,Finish,49581;3257,DE;US,11
1557,132196,120.50.48.0/20,danawa.com.my,1838.8848630497828,1759370561000,ARES-HIJACK-1759231620-132196-120.50.48.0/20-AGGREGATED,Finish Path Hijack,120.50.48.0/20,1759231620000,Finish,142412;10094,MY;BN,34
1558,8697,212.34.0.0/19,orange.jo;mobilecom.com.jo;mobilecom.jo;wanadoo.jo,292.63885162091935,1759230430000,ARES-HIJACK-1759229631-8697-212.34.0.0/19-AGGREGATED,Finish Path Hijack,212.34.0.0/19;213.139.32.0/19,1759229631000,Finish,8697;6461,JO;US,6
1559,262316,167.250.155.0/24,,2049.1884315035045,1759228948000,ARES-HIJACK-1759228455-262316-167.250.155.0/24-AGGREGATED,Finish Path Hijack,167.250.155.0/24,1759228455000,Finish,262316;22356,BR;BR,17
1560,262612,191.242.84.0/24,,1510.838573287869,1759228930000,ARES-HIJACK-1759228451-262612-191.242.84.0/24-AGGREGATED,Finish Path Hijack,191.242.84.0/24,1759228451000,Finish,262612;6762,BR;IT,9
1561,9541,202.47.63.0/24,,215.90423949832402,1759492389000,ARES-HIJACK-1759226457-9541-202.47.63.0/24-AGGREGATED,Finish Path Hijack,202.47.63.0/24;101.53.237.0/24,1759226457000,Finish,17557;3491,PK;US,2
1562,13335,2400:cb00:949::/48,,1150.694719557785,1759553213000,ARES-HIJACK-1759222396-13335-2400:cb00:949::/48-AGGREGATED,Finish Path Hijack,2400:cb00:949::/48,1759222396000,Finish,37904;6939,JP;US,20
1563,20940,218.231.251.0/24,,290.6277923468423,1759317492000,ARES-HIJACK-1759222390-20940-218.231.251.0/24-AGGREGATED,Finish Path Hijack,218.231.251.0/24,1759222390000,Finish,37904;6939,JP;US,5
1564,264491,2804:2074::/32,,257.5643577291057,1759223708000,ARES-HIJACK-1759221596-264491-2804:2074::/32-AGGREGATED,Finish Path Hijack,2804:2074::/32,1759221596000,Finish,263444;29632,BR;GI,2
1565,53048,2804:1b04:fe00::/48,,198.8885573596449,1759223708000,ARES-HIJACK-1759221363-53048-2804:1b04:fe00::/48-AGGREGATED,Finish Path Hijack,2804:1b04:fe00::/48;2804:1b04:ff00::/42;2804:1b04:ff00::/43;2804:1b04:ff00::/44;2804:1b04:ff20::/43;2804:1b04:ff20::/44;2804:1b04:ff30::/44,1759221363000,Finish,263444;29632,BR;GI,2
1566,262777,2804:814:8000::/33,,210.07779020516273,1759223707000,ARES-HIJACK-1759221362-262777-2804:814:8000::/33-AGGREGATED,Finish Path Hijack,2804:814:8000::/33;2804:814:8000::/34;2804:814:c000::/34,1759221362000,Finish,263444;29632,BR;GI,2
1567,263349,2804:14c4:f000::/36,,177.042492261529,1759223708000,ARES-HIJACK-1759221344-263349-2804:14c4:f000::/36-AGGREGATED,Finish Path Hijack,2804:14c4:f000::/36;2804:14c4::/32,1759221344000,Finish,263444;29632,BR;GI,2
1568,269554,2804:6660::/32,,223.1896774139112,1759223709000,ARES-HIJACK-1759221103-269554-2804:6660::/32-AGGREGATED,Finish Path Hijack,2804:6660::/32,1759221103000,Finish,263444;29632,BR;GI,2
1569,28153,2804:1a14::/32,micropic.com.br,195.48733582624203,1759223708000,ARES-HIJACK-1759220818-28153-2804:1a14::/32-AGGREGATED,Finish Path Hijack,2804:1a14::/32;2804:1a14:3000::/36;2804:1a14:1000::/36;2804:1a14:2000::/36;2804:1a14:4000::/36,1759220818000,Finish,263444;29632,BR;GI,2
1570,262417,2804:e24::/32,,221.48593195212956,1759223708000,ARES-HIJACK-1759220817-262417-2804:e24::/32-AGGREGATED,Finish Path Hijack,2804:e24::/32,1759220817000,Finish,263444;29632,BR;GI,2
1571,53048,2804:1b04::/32,,205.42148094486026,1759223708000,ARES-HIJACK-1759220554-53048-2804:1b04::/32-AGGREGATED,Finish Path Hijack,2804:1b04::/32,1759220554000,Finish,263444;29632,BR;GI,2
1572,263349,2804:14c4:d000::/36,,165.04990999579505,1759223708000,ARES-HIJACK-1759220372-263349-2804:14c4:d000::/36-AGGREGATED,Finish Path Hijack,2804:14c4:d000::/36,1759220372000,Finish,263444;29632,BR;GI,2
1573,263224,177.91.255.0/24,,2846.5864739483113,1759271461000,ARES-HIJACK-1759217859-263224-177.91.255.0/24-AGGREGATED,Finish Path Hijack,177.91.255.0/24,1759217859000,Finish,263224;3356,PE;US,45
1574,263224,177.91.250.0/24,,2719.83477432938,1759218326000,ARES-HIJACK-1759214259-263224-177.91.250.0/24-AGGREGATED,Finish Path Hijack,177.91.250.0/24,1759214259000,Finish,263224;3356,PE;US,43
1575,7155,185.77.118.0/24,,211.15785312660051,1759213847000,ARES-HIJACK-1759212748-7155-185.77.118.0/24-AGGREGATED,Finish Path Hijack,185.77.118.0/24;185.15.32.0/24;185.15.33.0/24;185.15.34.0/24;37.203.192.0/22,1759212748000,Finish,7155;1836,US;CH,1
1576,37294,168.253.238.0/24,,165.72476557487198,1759199207000,ARES-HIJACK-1759197840-37294-168.253.238.0/24-AGGREGATED,Finish Path Hijack,168.253.238.0/24,1759197840000,Finish,37662;20459,MU;NA,6
1577,52870,2804:594c::/32,,410.5811144648947,1759234541000,ARES-HIJACK-1759190951-52870-2804:594c::/32-AGGREGATED,Finish Path Hijack,2804:594c::/32,1759190951000,Finish,52870;6939,BR;US,20
1578,21412,91.187.160.0/19,,165.3123443195127,1759188475000,ARES-HIJACK-1759187627-21412-91.187.160.0/19-AGGREGATED,Finish Path Hijack,91.187.160.0/19,1759187627000,Finish,21412;41327,LT;IT,1
1579,21412,178.250.32.0/21,pirkis.lt;vaistai.lt,219.87549410155822,1759187920000,ARES-HIJACK-1759187627-21412-178.250.32.0/21-AGGREGATED,Finish Path Hijack,178.250.32.0/21;185.26.132.0/22;212.117.0.0/19;37.157.144.0/21;87.247.64.0/18,1759187627000,Finish,21412;37721,LT;BF,1
1580,59891,2001:67c:17a4::/48,,248.82177196756243,1759189800000,ARES-HIJACK-1759187247-59891-2001:67c:17a4::/48-AGGREGATED,Finish Path Hijack,2001:67c:17a4::/48,1759187247000,Finish,59891;34549,CH;DE,2
1581,208483,82.25.190.0/24,,218.8706182588922,1759534550000,ARES-HIJACK-1759186584-208483-82.25.190.0/24-AGGREGATED,Finish Path Hijack,82.25.190.0/24,1759186584000,Finish,208483;199414,US;DE,44
1582,262928,191.102.220.0/22,,469.1330586044919,1759180324000,ARES-HIJACK-1759180045-262928-191.102.220.0/22-AGGREGATED,Finish Path Hijack,191.102.220.0/22,1759180045000,Finish,18678;1299,CO;SE,7
1583,269822,190.102.122.0/24,,316.11250531320434,1759180326000,ARES-HIJACK-1759180045-269822-190.102.122.0/24-AGGREGATED,Finish Path Hijack,190.102.122.0/24,1759180045000,Finish,18678;1299,CO;SE,3
1584,3833,65.19.192.0/24,,342.2870559022829,1759179935000,ARES-HIJACK-1759179714-3833-65.19.192.0/24-AGGREGATED,Finish Path Hijack,65.19.192.0/24;65.19.208.0/24,1759179714000,Finish,3833;174,US;US,4
1585,52888,186.219.80.0/21,,2492.092917889991,1759469631000,ARES-HIJACK-1759177942-52888-186.219.80.0/21-AGGREGATED,Finish Path Hijack,186.219.80.0/21;186.219.88.0/21,1759177942000,Finish,52888;262761,BR;BR,39
1586,262505,177.55.144.0/20,,1572.421295968608,1759179072000,ARES-HIJACK-1759177871-262505-177.55.144.0/20-AGGREGATED,Finish Path Hijack,177.55.144.0/20;177.55.157.0/24,1759177871000,Finish,262505;262761,BR;BR,24
1587,264987,170.84.12.0/23,,2205.2765682832587,1759179072000,ARES-HIJACK-1759177871-264987-170.84.12.0/23-AGGREGATED,Finish Path Hijack,170.84.12.0/23;170.84.14.0/23;181.191.56.0/24;181.191.57.0/24;181.191.58.0/24;181.191.59.0/24,1759177871000,Finish,262505;262761,BR;BR,38
1588,262505,177.66.224.0/21,,2434.0467904294574,1759179072000,ARES-HIJACK-1759177654-262505-177.66.224.0/21-AGGREGATED,Finish Path Hijack,177.66.224.0/21;177.66.232.0/21,1759177654000,Finish,262505;262761,BR;BR,38
1589,264911,168.228.156.0/22,powernettelecom.com.br,645.8752641202799,1759167696000,ARES-HIJACK-1759165553-264911-168.228.156.0/22-AGGREGATED,Finish Path Hijack,168.228.156.0/22,1759165553000,Finish,264911;263152,BR;BR,9
1590,265010,2804:3160::/32,,167.88111640899558,1759168540000,ARES-HIJACK-1759163962-265010-2804:3160::/32-AGGREGATED,Finish Path Hijack,2804:3160::/32,1759163962000,Finish,262462;37721,BR;BF,2
1591,270842,2804:7240::/32,,167.87969547442532,1759168540000,ARES-HIJACK-1759163962-270842-2804:7240::/32-AGGREGATED,Finish Path Hijack,2804:7240::/32,1759163962000,Finish,262462;37721,BR;BF,2
1592,9294,103.185.159.0/24,,205.71883936372808,1759893659000,ARES-HIJACK-1759157602-9294-103.185.159.0/24-AGGREGATED,Finish Path Hijack,103.185.159.0/24,1759157602000,Finish,4635;45250,HK;US,14
1593,150750,154.208.33.0/24,,284.5002504674655,1759621290000,ARES-HIJACK-1759155184-150750-154.208.33.0/24-AGGREGATED,Finish Path Hijack,154.208.33.0/24,1759155184000,Finish,17557;3491,PK;US,2
1594,9304,188.214.228.0/22,,229.54069004764182,1760105076000,ARES-HIJACK-1759154644-9304-188.214.228.0/22-AGGREGATED,Finish Path Hijack,188.214.228.0/22;188.215.236.0/22,1759154644000,Finish,174;8926,US;MD,4
1595,28120,200.114.92.0/24,openlatinoamerica.cl;sarikarodrik.cl;tucampusvirtual.cl;circulocloud.cl;soportecnico.cl;cardinale.cl;radar.cl;cangurodigital.cl;santiagoperfumes.cl;bcloud.cl;itplus2pos.cl;constructoraoval.cl;registra.cl;lunaservicios.cl;puntosoftware.cl;cals.cl;macep.cl;e-clip.cl;databytechile.com;cacereshermanos.cl;system-cloud.cl;bh.cl;metalcon.cl;escueladeseguros.cl;roian.cl;siempreporchile.cl;itodoslossantos.cl;databyte.cl;cintac.cl;segin.cl;cookstore.cl;petachile.cl,799.8965667682667,1759242828000,ARES-HIJACK-1759154640-28120-200.114.92.0/24-AGGREGATED,Finish Path Hijack,200.114.92.0/24;200.114.88.0/24;200.114.89.0/24;200.114.90.0/24;200.114.91.0/24;200.114.93.0/24;200.114.94.0/24;200.114.95.0/24,1759154640000,Finish,265831;6939,CL;US,6
1596,9294,103.185.159.0/24,,177.38423267364914,1759157559000,ARES-HIJACK-1759154001-9294-103.185.159.0/24-AGGREGATED,Finish Path Hijack,103.185.159.0/24,1759154001000,Finish,174;45250,US;US,7
1597,21299,2a01:4b40:9800::/37,,381.2717648692003,1759225418000,ARES-HIJACK-1759153941-21299-2a01:4b40:9800::/37-AGGREGATED,Finish Path Hijack,2a01:4b40:9800::/37,1759153941000,Finish,60299;6939,RU;US,18
1598,41096,195.189.104.0/24,it-tim.net;mediat.com.ua,665.3194508153474,1759153446000,ARES-HIJACK-1759152841-41096-195.189.104.0/24-AGGREGATED,Finish Path Hijack,195.189.104.0/24,1759152841000,Finish,41096;6939,UA;US,8
1599,264911,2804:2fc4:fb00::/40,,386.11628303482325,1759178199000,ARES-HIJACK-1759149984-264911-2804:2fc4:fb00::/40-AGGREGATED,Finish Path Hijack,2804:2fc4:fb00::/40;2804:2fc4:ff11::/48;2804:2fc4:ff17::/48;2804:2fc4:fffd::/48,1759149984000,Finish,264911;263152,BR;BR,6
1600,264911,168.228.156.0/22,powernettelecom.com.br,2486.7222851802226,1759179455000,ARES-HIJACK-1759149240-264911-168.228.156.0/22-AGGREGATED,Finish Path Hijack,168.228.156.0/22;168.228.156.0/24;168.228.157.0/24;168.228.158.0/24;168.228.159.0/24,1759149240000,Finish,264911;263152,BR;BR,39
1601,55330,149.54.24.0/24,,255.40678824605467,1759149541000,ARES-HIJACK-1759146765-55330-149.54.24.0/24-AGGREGATED,Finish Path Hijack,149.54.24.0/24,1759146765000,Finish,17557;3491,PK;US,2
1602,46071,150.129.119.0/24,,256.1898471279962,1759140909000,ARES-HIJACK-1759140553-46071-150.129.119.0/24-AGGREGATED,Finish Path Hijack,150.129.119.0/24,1759140553000,Finish,57187;6939,AE;US,4
1603,36914,197.138.29.0/24,,182.9128111374209,1759145503000,ARES-HIJACK-1759140239-36914-197.138.29.0/24-AGGREGATED,Finish Path Hijack,197.138.29.0/24,1759140239000,Finish,36914;11537,KE;US,1
1604,21299,2a01:4b40:9800::/37,,381.2717648692003,1759153398000,ARES-HIJACK-1759139540-21299-2a01:4b40:9800::/37-AGGREGATED,Finish Path Hijack,2a01:4b40:9800::/37,1759139540000,Finish,60299;6939,RU;US,18
1605,38278,111.221.51.0/24,,238.57875913357407,1759297707000,ARES-HIJACK-1759138119-38278-111.221.51.0/24-AGGREGATED,Finish Path Hijack,111.221.51.0/24;111.221.53.0/24,1759138119000,Finish,38278;24115,MY;SG,1
1606,8369,193.105.156.0/24,,308.70458138096984,1759136320000,ARES-HIJACK-1759135399-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1759135399000,Finish,8369;41327,RU;IT,1
1607,269359,168.194.250.0/24,,3059.794320428738,1759121661000,ARES-HIJACK-1759117507-269359-168.194.250.0/24-AGGREGATED,Finish Path Hijack,168.194.250.0/24,1759117507000,Finish,269359;270664,BR;BR,44
1608,29384,165.124.188.0/22,,241.60665646550942,1759113203000,ARES-HIJACK-1759111547-29384-165.124.188.0/22-AGGREGATED,Finish Path Hijack,165.124.188.0/22;165.124.236.0/22;192.195.88.0/21,1759111547000,Finish,174;48728,US;QA,4
1609,45143,2400:1c00:20::/44,,174.46152788430516,1759988711000,ARES-HIJACK-1759110005-45143-2400:1c00:20::/44-AGGREGATED,Finish Path Hijack,2400:1c00:20::/44;2400:1c00:f0::/44,1759110005000,Finish,45143;7473,SG;SG,43
1610,56150,103.143.208.0/24,medbolide.com;giavang.asia;fmanracing.com;sudospaces.com;tuvisonlong.com;atechvietnam.com.vn;truyenkiemhiepaz.com,224.4499782736237,1759165653000,ARES-HIJACK-1759108289-56150-103.143.208.0/24-AGGREGATED,Finish Path Hijack,103.143.208.0/24;103.143.208.0/23;103.143.209.0/24,1759108289000,Finish,45903;7552,VN;VN,4
